Latitude,Longitude
39.8619004900,3.1398481900
39.8618905000,3.1398724000
39.8619122000,3.1397085000
39.8618953000,3.1398664000
39.8619114000,3.1398548000
39.8619162000,3.1398515000
39.8619297100,3.1398347000
39.8619197000,3.1398482000
39.8619245000,3.1398446000
39.8619327000,3.1398392000
39.8619407000,3.1398343000
39.8619583400,3.1398227600
39.8619513000,3.1398275000
39.8619602000,3.1398221000
39.8619870300,3.1398053000
39.8619700000,3.1398161000
39.8619820000,3.1398085000
39.8619916000,3.1398024000
39.8620174200,3.1397846000
39.8620041000,3.1397941000
39.8620131000,3.1397880000
39.8620215000,3.1397822000
39.8620484200,3.1397639600
39.8620336000,3.1397739000
39.8620422000,3.1397679000
39.8620827400,3.1397429400
39.8620524000,3.1397615000
39.8620644000,3.1397528000
39.8620725000,3.1397464000
39.8621296400,3.1397151700
39.8620818000,3.1397410000
39.8620902000,3.1397356000
39.8620994000,3.1397291000
39.8621078000,3.1397230000
39.8621601600,3.1396901700
39.8621237000,3.1397131000
39.8621330000,3.1397065000
39.8621886800,3.1396675500
39.8621479000,3.1396970000
39.8621625000,3.1396868000
39.8621712000,3.1396806000
39.8622144800,3.1396522300
39.8621752000,3.1396778000
39.8621869000,3.1396710000
39.8621983000,3.1396642000
39.8622086000,3.1396579000
39.8622071100,3.1396520300
39.8622173000,3.1396510000
39.8622251000,3.1396461000
39.8622146900,3.1396505200
39.8622288000,3.1396440000
39.8622374000,3.1396398000
39.8622459000,3.1396359000
39.8622342200,3.1396403500
39.8622498000,3.1396341000
39.8622524000,3.1396325000
39.8622593000,3.1396287000
39.8622674000,3.1396246000
39.8622585400,3.1396276300
39.8622747000,3.1396202000
39.8622826000,3.1396159000
39.8622866800,3.1396074400
39.8622886000,3.1396105000
39.8622986000,3.1396032000
39.8623071000,3.1395976000
39.8623144300,3.1395960700
39.8623112000,3.1395948000
39.8623161000,3.1395918000
39.8623246000,3.1395867000
39.8623334000,3.1395809000
39.8623428300,3.1395803600
39.8623439000,3.1395752000
39.8623528000,3.1395695000
39.8623617000,3.1395634000
39.8623726300,3.1395647900
39.8623715000,3.1395574000
39.8623808000,3.1395496000
39.8623980900,3.1395430500
39.8623849000,3.1395455000
39.8623912000,3.1395404000
39.8623999000,3.1395307000
39.8624073000,3.1395215000
39.8624177500,3.1395126000
39.8628932000,3.1393019000
39.8624253000,3.1394999000
39.8624278000,3.1394963000
39.8624444700,3.1394875300
39.8624327000,3.1394913000
39.8624419000,3.1394839000
39.8624503000,3.1394777000
39.8624743600,3.1394701000
39.8624554000,3.1394747000
39.8624608000,3.1394715000
39.8624688000,3.1394663000
39.8624767000,3.1394613000
39.8625042000,3.1394512900
39.8624888000,3.1394543000
39.8624974000,3.1394498000
39.8625270000,3.1394437500
39.8625045000,3.1394462000
39.8625141000,3.1394425000
39.8625225000,3.1394387000
39.8625508500,3.1394356600
39.8625270000,3.1394374000
39.8625322000,3.1394354000
39.8625401000,3.1394315000
39.8625476000,3.1394276000
39.8625750700,3.1394250700
39.8625575000,3.1394239000
39.8625660000,3.1394195000
39.8625995100,3.1394146100
39.8625728000,3.1394157000
39.8625847000,3.1394108000
39.8625928000,3.1394060000
39.8626243800,3.1393998500
39.8625982000,3.1394036000
39.8626029000,3.1394010000
39.8626115000,3.1393957000
39.8626197000,3.1393906000
39.8626445900,3.1393839900
39.8626297000,3.1393858000
39.8626381000,3.1393810000
39.8626652600,3.1393724100
39.8626457000,3.1393765000
39.8626570000,3.1393712000
39.8626658000,3.1393665000
39.8626732000,3.1393640000
39.8626834400,3.1393605900
39.8626785000,3.1393619000
39.8626879000,3.1393574000
39.8626967000,3.1393527000
39.8627012000,3.1393494300
39.8627061000,3.1393475000
39.8627148000,3.1393432000
39.8627229000,3.1393390000
39.8627192500,3.1393396800
39.8627302000,3.1393349000
39.8627384000,3.1393299000
39.8627367000,3.1393305700
39.8627438000,3.1393262000
39.8627543000,3.1393193000
39.8627617000,3.1393145000
39.8627558700,3.1393170700
39.8627657000,3.1393120000
39.8627703000,3.1393089000
39.8627778000,3.1393049000
39.8627864000,3.1393000000
39.8627741600,3.1393040900
39.8627934000,3.1392956000
39.8629730000,3.1392409000
39.8628006000,3.1392903000
39.8628215000,3.1392816000
39.8627925000,3.1392923600
39.8628283000,3.1392776000
39.8628359000,3.1392733000
39.8628111900,3.1392817100
39.8628403000,3.1392708000
39.8628516000,3.1392650000
39.8628596000,3.1392609000
39.8628304500,3.1392709400
39.8628679000,3.1392564000
39.8628762000,3.1392518000
39.8628849000,3.1392470000
39.8628532400,3.1392563100
39.8628935000,3.1392418000
39.8629016000,3.1392367000
39.8628740200,3.1392420100
39.8629077000,3.1392325000
39.8629185000,3.1392245000
39.8629572000,3.1392489000
39.8629291000,3.1392215000
39.8628902000,3.1392268800
39.8629339000,3.1392203000
39.8629399000,3.1392175000
39.8629491000,3.1392127000
39.8629576000,3.1392080000
39.8629131000,3.1392098100
39.8629667000,3.1392027000
39.8629746000,3.1391979000
39.8629419500,3.1391899000
39.8629808000,3.1391937000
39.8629906000,3.1391876000
39.8629991000,3.1391825000
39.8629645000,3.1391761100
39.8630028000,3.1391800000
39.8630071000,3.1391772000
39.8630147000,3.1391725000
39.8630225000,3.1391680000
39.8629863400,3.1391655400
39.8630311000,3.1391630000
39.8629708000,3.1392051000
39.8630381000,3.1391595000
39.8630525000,3.1391504000
39.8630028900,3.1391577100
39.8630571000,3.1391464000
39.8630646000,3.1391416000
39.8630395200,3.1391349500
39.8630685000,3.1391390000
39.8630784000,3.1391320000
39.8630863000,3.1391264000
39.8630687800,3.1391121000
39.8630940000,3.1391205000
39.8631019000,3.1391139000
39.8631093000,3.1391071000
39.8630941700,3.1390920800
39.8631166000,3.1390993000
39.8631240000,3.1390922000
39.8631153300,3.1390708500
39.8631296000,3.1390862000
39.8631380000,3.1390763000
39.8630911000,3.1388594000
39.8631371000,3.1390082000
39.8631330700,3.1390486800
39.8631326000,3.1390050000
39.8631327000,3.1390012000
39.8631361000,3.1389924000
39.8631395000,3.1389831000
39.8631515700,3.1390207800
39.8631428000,3.1389743000
39.8631460000,3.1389645000
39.8631485000,3.1389546000
39.8631679600,3.1389882800
39.8631513000,3.1389440000
39.8631533000,3.1389336000
39.8631634100,3.1389665200
39.8631545000,3.1389283000
39.8631554000,3.1389227000
39.8631567000,3.1389116000
39.8631576000,3.1389008000
39.8631558700,3.1389478800
39.8631588000,3.1388894000
39.8631409000,3.1387981000
39.8631601000,3.1388799000
39.8631456000,3.1388377000
39.8631651400,3.1389268300
39.8631439000,3.1388311000
39.8631438000,3.1388224000
39.8631438000,3.1388119000
39.8631763800,3.1389078000
39.8631445000,3.1388083000
39.8631450000,3.1388027000
39.8631452000,3.1387928000
39.8631451000,3.1387824000
39.8631887100,3.1388833700
39.8631466000,3.1387728000
39.8631465000,3.1387619000
39.8631463000,3.1387512000
39.8631988200,3.1388562800
39.8631474000,3.1387407000
39.8631480000,3.1387308000
39.8632059300,3.1388221800
39.8631500000,3.1387261000
39.8631514000,3.1387219000
39.8631525000,3.1387121000
39.8631514000,3.1387821000
39.8631563000,3.1387006000
39.8632096500,3.1387926300
39.8631575000,3.1387021000
39.8631582000,3.1386931000
39.8631587000,3.1386824000
39.8632171300,3.1387625400
39.8631600000,3.1386724000
39.8631608000,3.1386626000
39.8632277300,3.1387316200
39.8631626000,3.1386575000
39.8631638000,3.1386530000
39.8631645000,3.1386424000
39.8631650000,3.1386306000
39.8632338000,3.1387021100
39.8631666000,3.1386188000
39.8631679000,3.1386076000
39.8631689000,3.1385958000
39.8632391200,3.1386735300
39.8631712000,3.1385845000
39.8631229000,3.1387429000
39.8631769000,3.1385759000
39.8632452100,3.1386463900
39.8631574000,3.1385932000
39.8631571000,3.1385909000
39.8631566000,3.1385811000
39.8631559000,3.1385698000
39.8632505600,3.1386210800
39.8631565000,3.1385584000
39.8631562000,3.1385473000
39.8632507600,3.1385998400
39.8631572000,3.1385379000
39.8631578000,3.1385240000
39.8631578000,3.1385129000
39.8632580300,3.1385744200
39.8631592000,3.1385070000
39.8631602000,3.1385010000
39.8631607000,3.1384894000
39.8631607000,3.1384777000
39.8632656400,3.1385492600
39.8631618000,3.1384665000
39.8631622000,3.1384551000
39.8631276000,3.1386429000
39.8632708400,3.1385215000
39.8631592000,3.1384469000
39.8631585000,3.1384375000
39.8631578000,3.1384281000
39.8632743100,3.1384951200
39.8631573000,3.1384224000
39.8631585000,3.1384163000
39.8631591000,3.1384063000
39.8631594000,3.1383951000
39.8632785600,3.1384667300
39.8631637000,3.1383836000
39.8631651000,3.1383721000
39.8631661000,3.1383612000
39.8632811100,3.1384419300
39.8631689000,3.1383485000
39.8631708000,3.1383378000
39.8632873400,3.1384081400
39.8631720000,3.1383302000
39.8631766000,3.1383146000
39.8631175000,3.1385676000
39.8631832000,3.1383032000
39.8632952700,3.1383687200
39.8631768000,3.1382897000
39.8631779000,3.1382868000
39.8631780000,3.1382775000
39.8631780000,3.1382677000
39.8632985200,3.1383457900
39.8631800000,3.1382566000
39.8631820000,3.1382459000
39.8633027600,3.1383165300
39.8631835000,3.1382345000
39.8631873000,3.1382235000
39.8631902000,3.1382125000
39.8633034500,3.1382996700
39.8631945000,3.1382065000
39.8631976000,3.1382012000
39.8632006000,3.1381892000
39.8632031000,3.1381779000
39.8633034200,3.1382810200
39.8632099000,3.1381655000
39.8632127000,3.1381543000
39.8632701000,3.1382871000
39.8632393000,3.1381283000
39.8633044700,3.1382557100
39.8632443000,3.1381279000
39.8632468000,3.1381201000
39.8633081500,3.1382273300
39.8632500000,3.1381137000
39.8632548000,3.1380999000
39.8632573000,3.1380892000
39.8633143600,3.1382060800
39.8632587000,3.1380834000
39.8632610000,3.1380777000
39.8632645000,3.1380669000
39.8632679000,3.1380553000
39.8633208200,3.1381755700
39.8632744000,3.1380444000
39.8632785000,3.1380332000
39.8633282600,3.1381409600
39.8632822000,3.1380222000
39.8632872000,3.1380114000
39.8632916000,3.1380012000
39.8632945000,3.1379996000
39.8633350800,3.1381099700
39.8632951000,3.1379949000
39.8633026000,3.1379802000
39.8633065000,3.1379692000
39.8633426100,3.1380748800
39.8633118000,3.1379592000
39.8633160000,3.1379475000
39.8633199000,3.1379364000
39.8633519600,3.1380373700
39.8633243000,3.1379260000
39.8633282000,3.1379151000
39.8633613200,3.1380009400
39.8633313000,3.1379066000
39.8633377000,3.1378930000
39.8633421000,3.1378818000
39.8633679800,3.1379760300
39.8633449000,3.1378774000
39.8633479000,3.1378710000
39.8633522000,3.1378603000
39.8632732000,3.1380111000
39.8633587000,3.1378522000
39.8633766700,3.1379434600
39.8633652000,3.1378341000
39.8633681000,3.1378301000
39.8633719000,3.1378229000
39.8633887100,3.1379037100
39.8633753000,3.1378160000
39.8633813000,3.1378067000
39.8633858000,3.1377974000
39.8634018300,3.1378517300
39.8633889000,3.1377923000
39.8633916000,3.1377879000
39.8633969000,3.1377780000
39.8634020000,3.1377685000
39.8634134400,3.1378068700
39.8634082000,3.1377585000
39.8634140000,3.1377486000
39.8634235000,3.1377485500
39.8634201000,3.1377385000
39.8634268000,3.1377289000
39.8634335000,3.1377189000
39.8635035000,3.1375507000
39.8634351100,3.1377092400
39.8634553000,3.1376845000
39.8634537000,3.1376867000
39.8634580000,3.1376798000
39.8634629000,3.1376717000
39.8634443200,3.1376614300
39.8634673000,3.1376630000
39.8634723000,3.1376534000
39.8634779000,3.1376427000
39.8634599500,3.1376810800
39.8634827000,3.1376330000
39.8634878000,3.1376226000
39.8634730300,3.1376621400
39.8634908000,3.1376162000
39.8634975000,3.1376019000
39.8635018000,3.1375922000
39.8634795300,3.1376418100
39.8635037000,3.1375873000
39.8635063000,3.1375805000
39.8635106000,3.1375701000
39.8635150000,3.1375597000
39.8634815200,3.1376219500
39.8635494000,3.1375115000
39.8635302000,3.1375265000
39.8635310000,3.1375253000
39.8635340000,3.1375186000
39.8634888000,3.1376006800
39.8635367000,3.1375114000
39.8635402000,3.1375023000
39.8634987700,3.1375765500
39.8635417000,3.1374984000
39.8635433000,3.1374934000
39.8635464000,3.1374849000
39.8635503000,3.1374752000
39.8635108100,3.1375494300
39.8635536000,3.1374661000
39.8635571000,3.1374567000
39.8635610000,3.1374463000
39.8635211900,3.1375214100
39.8635645000,3.1374363000
39.8635679000,3.1374266000
39.8634640000,3.1371063000
39.8635262600,3.1375028300
39.8635568000,3.1373787000
39.8635530000,3.1373792000
39.8635549000,3.1373717000
39.8635577000,3.1373620000
39.8635359300,3.1374776000
39.8635603000,3.1373540000
39.8635640000,3.1373440000
39.8635676000,3.1373341000
39.8635448100,3.1374500500
39.8635716000,3.1373237000
39.8635751000,3.1373137000
39.8635514300,3.1374260800
39.8635774000,3.1373076000
39.8635821000,3.1372946000
39.8635858000,3.1372842000
39.8635608000,3.1373951000
39.8635895000,3.1372747000
39.8635928000,3.1372651000
39.8635097000,3.1371695000
39.8635948000,3.1372579000
39.8635716200,3.1373658500
39.8635726000,3.1372192000
39.8635745000,3.1372104000
39.8635825700,3.1373381000
39.8635768000,3.1372039000
39.8635806000,3.1371923000
39.8635837000,3.1371821000
39.8635943600,3.1373081800
39.8635851000,3.1371776000
39.8635874000,3.1371724000
39.8635913000,3.1371628000
39.8635951000,3.1371534000
39.8636017700,3.1372848500
39.8636003000,3.1371456000
39.8636048000,3.1371359000
39.8636121100,3.1372583400
39.8636089000,3.1371256000
39.8636135000,3.1371163000
39.8636176000,3.1371068000
39.8635492000,3.1370004000
39.8636228300,3.1372291300
39.8636127000,3.1370949000
39.8636106000,3.1370860000
39.8636103000,3.1370733000
39.8636107000,3.1370610000
39.8636321400,3.1372058700
39.8636128000,3.1370495000
39.8636155000,3.1370388000
39.8636182000,3.1370280000
39.8636472900,3.1371697700
39.8636220000,3.1370186000
39.8636260000,3.1370085000
39.8636550300,3.1371460000
39.8636287000,3.1370021000
39.8636362000,3.1369896000
39.8636405000,3.1369801000
39.8636695900,3.1371121500
39.8636477000,3.1369718000
39.8636530000,3.1369622000
39.8636797000,3.1367816000
39.8636579000,3.1369523000
39.8636783400,3.1370910300
39.8636620000,3.1369401000
39.8636661000,3.1369277000
39.8636908300,3.1370594000
39.8636688000,3.1369194000
39.8636759000,3.1369052000
39.8636798000,3.1368955000
39.8636984700,3.1370408200
39.8636869000,3.1368865000
39.8636913000,3.1368778000
39.8636961000,3.1368678000
39.8637089600,3.1370236600
39.8637024000,3.1368587000
39.8637076000,3.1368494000
39.8637173700,3.1370092100
39.8637124000,3.1368450000
39.8637204000,3.1368349000
39.8637255000,3.1368255000
39.8637275100,3.1369897900
39.8636970000,3.1367108000
39.8637390000,3.1368307000
39.8637276000,3.1367891000
39.8637267000,3.1367831000
39.8637284000,3.1367742000
39.8637414200,3.1369575200
39.8637315000,3.1367670000
39.8637350000,3.1367577000
39.8637556400,3.1369160100
39.8637384000,3.1367521000
39.8637446000,3.1367414000
39.8637489000,3.1367317000
39.8637670000,3.1368789100
39.8637547000,3.1367242000
39.8637591000,3.1367154000
39.8637636000,3.1367057000
39.8637755400,3.1368474800
39.8637692000,3.1366964000
39.8637742000,3.1366869000
39.8637930300,3.1368160000
39.8637790000,3.1366774000
39.8637359000,3.1366800000
39.8637749000,3.1366438000
39.8637736000,3.1366384000
39.8638173700,3.1367824400
39.8637735000,3.1366343000
39.8637772000,3.1366206000
39.8637799000,3.1366105000
39.8638427300,3.1367504700
39.8637832000,3.1366011000
39.8637869000,3.1365905000
39.8637902000,3.1365802000
39.8638651900,3.1367207000
39.8637946000,3.1365692000
39.8637984000,3.1365590000
39.8638009000,3.1365525000
39.8638911100,3.1366908100
39.8638077000,3.1365369000
39.8638119000,3.1365265000
39.8636250000,3.1365624000
39.8639147200,3.1366672900
39.8638065000,3.1365110000
39.8638013000,3.1364963000
39.8637975000,3.1364833000
39.8639362800,3.1366390600
39.8637959000,3.1364688000
39.8637951000,3.1364563000
39.8639419800,3.1366040500
39.8637944000,3.1364485000
39.8637959000,3.1364311000
39.8637977000,3.1364192000
39.8639517600,3.1365735700
39.8638004000,3.1364078000
39.8638033000,3.1363960000
39.8638060000,3.1363847000
39.8639696800,3.1365432500
39.8638096000,3.1363732000
39.8638133000,3.1363618000
39.8639416900,3.1364620200
39.8638158000,3.1363545000
39.8636316000,3.1366394000
39.8638116000,3.1363398000
39.8638066000,3.1363296000
39.8639271400,3.1364036400
39.8638017000,3.1363190000
39.8638013000,3.1363078000
39.8638013000,3.1362966000
39.8639150900,3.1363681500
39.8638020000,3.1362845000
39.8638042000,3.1362731000
39.8639102000,3.1363349700
39.8638056000,3.1362670000
39.8638075000,3.1362625000
39.8638108000,3.1362523000
39.8638145000,3.1362410000
39.8639273400,3.1363038800
39.8638210000,3.1362310000
39.8638257000,3.1362206000
39.8638303000,3.1362100000
39.8639457800,3.1362718300
39.8637740000,3.1366329000
39.8638370000,3.1361994000
39.8638431000,3.1361896000
39.8638489000,3.1361859000
39.8639775200,3.1362509600
39.8638543000,3.1361808000
39.8638613000,3.1361716000
39.8638680000,3.1361617000
39.8640061200,3.1362031500
39.8638801000,3.1361538000
39.8638877000,3.1361441000
39.8640307300,3.1361461600
39.8638927000,3.1361388000
39.8639064000,3.1361278000
39.8639138000,3.1361191000
39.8640429500,3.1361264400
39.8639474000,3.1361167000
39.8639615000,3.1361105000
39.8640552200,3.1360973900
39.8639736000,3.1361031000
39.8643608000,3.1354659000
39.8640247000,3.1360812000
39.8640251000,3.1360805000
39.8640684200,3.1360609400
39.8640257000,3.1360791000
39.8640291000,3.1360759000
39.8640343000,3.1360679000
39.8640392000,3.1360593000
39.8640867900,3.1360248200
39.8640475000,3.1360487000
39.8640533000,3.1360381000
39.8640993600,3.1359855700
39.8640576000,3.1360298000
39.8640662000,3.1360142000
39.8640720000,3.1360037000
39.8641119200,3.1359546300
39.8640800000,3.1359898000
39.8640865000,3.1359787000
39.8640924000,3.1359689000
39.8641214300,3.1359163900
39.8640875000,3.1358003000
39.8641008000,3.1359518000
39.8641122000,3.1359330000
39.8641145000,3.1359294000
39.8641380500,3.1358760900
39.8641209000,3.1359167000
39.8641259000,3.1359075000
39.8641469200,3.1358609800
39.8641315000,3.1358960000
39.8641364000,3.1358856000
39.8641418000,3.1358751000
39.8641564100,3.1358218200
39.8641473000,3.1358625000
39.8641521000,3.1358527000
39.8641597800,3.1357916800
39.8641556000,3.1358458000
39.8641622000,3.1358285000
39.8641671000,3.1358168000
39.8641667600,3.1357607400
39.8642611000,3.1350572000
39.8641710000,3.1358030000
39.8641743000,3.1357815000
39.8641775000,3.1357648000
